label,frame,time,x,y,xoffset,yoffset
t1,236,00:00:07,670.0,434.0,24.0,20.0
t1,237,00:00:07,669.0,433.0,24.0,20.0
t1,238,00:00:07,668.0,431.0,24.0,20.0
t1,239,00:00:07,667.0,431.0,24.0,20.0
t1,240,00:00:08,667.0,430.0,24.0,20.0
t1,241,00:00:08,666.0,430.0,24.0,20.0
t1,242,00:00:08,666.0,430.0,24.0,20.0
t1,243,00:00:08,665.0,430.0,24.0,20.0
t1,244,00:00:08,665.0,430.0,24.0,20.0
t1,245,00:00:08,665.0,430.0,24.0,20.0
t1,246,00:00:08,665.0,430.0,24.0,20.0
t1,247,00:00:08,664.0,430.0,24.0,20.0
t1,248,00:00:08,663.0,429.0,24.0,20.0
t1,249,00:00:08,661.0,429.0,24.0,20.0
t1,250,00:00:08,660.0,429.0,24.0,20.0
t1,251,00:00:08,659.0,429.0,24.0,20.0
t1,252,00:00:08,658.0,429.0,24.0,20.0
t1,253,00:00:08,657.0,429.0,24.0,20.0
t1,254,00:00:08,656.0,429.0,24.0,20.0
t1,255,00:00:08,654.0,430.0,24.0,20.0
t1,256,00:00:08,652.0,431.0,24.0,20.0
t1,257,00:00:08,650.0,432.0,24.0,20.0
t1,258,00:00:08,647.0,433.0,24.0,20.0
t1,259,00:00:08,645.0,434.0,24.0,20.0
t1,260,00:00:08,643.0,435.0,24.0,20.0
t1,261,00:00:08,642.0,437.0,24.0,20.0
t1,262,00:00:08,641.0,438.0,24.0,20.0
t1,263,00:00:08,640.0,440.0,24.0,20.0
t1,264,00:00:08,639.0,442.0,24.0,20.0
t1,265,00:00:08,638.0,444.0,24.0,20.0
t1,266,00:00:08,636.0,445.0,24.0,20.0
t1,267,00:00:08,635.0,447.0,24.0,20.0
t1,268,00:00:08,635.0,448.0,24.0,20.0
t1,269,00:00:08,635.0,448.0,24.0,20.0
t1,270,00:00:09,634.0,449.0,24.0,20.0
t1,271,00:00:09,634.0,450.0,24.0,20.0
t1,272,00:00:09,633.0,450.0,24.0,20.0
t1,273,00:00:09,633.0,450.0,24.0,20.0
t1,274,00:00:09,633.0,451.0,24.0,20.0
t1,275,00:00:09,633.0,451.0,24.0,20.0
t1,276,00:00:09,632.0,451.0,24.0,20.0
t1,277,00:00:09,631.0,452.0,24.0,20.0
t1,278,00:00:09,630.0,453.0,24.0,20.0
t1,279,00:00:09,630.0,454.0,24.0,20.0
t1,280,00:00:09,628.0,455.0,24.0,20.0
t1,281,00:00:09,625.0,456.0,24.0,20.0
t1,282,00:00:09,622.0,457.0,24.0,20.0
t1,283,00:00:09,621.0,457.0,24.0,20.0
t1,284,00:00:09,621.0,456.0,24.0,20.0
t1,285,00:00:09,620.0,457.0,24.0,20.0
t1,286,00:00:09,618.0,457.0,24.0,20.0
t1,287,00:00:09,615.0,457.0,24.0,20.0
t1,288,00:00:09,612.0,456.0,24.0,20.0
t1,289,00:00:09,609.0,454.0,24.0,20.0
t1,290,00:00:09,606.0,454.0,24.0,20.0
t1,291,00:00:09,603.0,453.0,24.0,20.0
