label,frame,time,x,y,xoffset,yoffset,distance_to_t1,interaction_with_t1,distance_to_t2,interaction_with_t2,distance_to_t3,interaction_with_t3
t4,244,00:00:08,675.0,118.5,16.0,17.0,320.0,no-interaction,350.7,no-interaction,249.4,no-interaction
t4,245,00:00:08,672.0,115.5,16.0,17.0,322.0,no-interaction,354.3,no-interaction,259.2,no-interaction
t4,246,00:00:08,669.0,114.5,16.0,17.0,324.1,no-interaction,353.8,no-interaction,262.3,no-interaction
t4,247,00:00:08,667.0,112.5,16.0,17.0,325.1,no-interaction,356.6,no-interaction,267.1,no-interaction
t4,248,00:00:08,663.0,111.5,16.0,17.0,326.2,no-interaction,356.3,no-interaction,272.8,no-interaction
t4,249,00:00:08,660.0,109.5,16.0,17.0,328.2,no-interaction,359.2,no-interaction,277.8,no-interaction
t4,250,00:00:08,657.0,105.5,16.0,17.0,332.3,no-interaction,362.0,no-interaction,286.4,no-interaction
t4,251,00:00:08,653.0,101.5,16.0,17.0,336.4,no-interaction,366.0,no-interaction,292.7,no-interaction
t4,252,00:00:08,651.0,99.5,16.0,17.0,338.5,no-interaction,367.0,no-interaction,297.4,no-interaction
t4,253,00:00:08,646.0,97.5,16.0,17.0,340.7,no-interaction,367.2,no-interaction,302.5,no-interaction
t4,254,00:00:08,644.0,96.5,16.0,17.0,341.7,no-interaction,367.3,no-interaction,306.6,no-interaction
t4,255,00:00:08,641.0,91.5,16.0,17.0,347.8,no-interaction,372.6,no-interaction,314.6,no-interaction
t4,256,00:00:08,635.0,89.5,16.0,17.0,350.1,no-interaction,374.1,no-interaction,322.7,no-interaction
t4,257,00:00:08,633.0,88.5,16.0,17.0,352.1,no-interaction,374.4,no-interaction,326.3,no-interaction
t4,258,00:00:08,627.0,86.5,16.0,17.0,356.3,no-interaction,376.1,no-interaction,331.3,no-interaction
t4,259,00:00:08,625.0,85.5,16.0,17.0,358.4,no-interaction,374.4,no-interaction,333.5,no-interaction
t4,260,00:00:08,621.0,84.5,16.0,17.0,359.5,no-interaction,376.1,no-interaction,336.3,no-interaction
t4,261,00:00:08,617.0,84.5,16.0,17.0,361.8,no-interaction,376.0,no-interaction,338.9,no-interaction
t4,262,00:00:08,613.0,84.5,16.0,17.0,363.2,no-interaction,374.8,no-interaction,340.7,no-interaction
t4,263,00:00:08,610.0,85.5,16.0,17.0,364.3,no-interaction,373.4,no-interaction,342.9,no-interaction
t4,264,00:00:08,608.0,87.5,16.0,17.0,364.4,no-interaction,372.0,no-interaction,340.4,no-interaction
t4,265,00:00:08,604.0,87.5,16.0,17.0,366.8,no-interaction,372.5,no-interaction,341.7,no-interaction
t4,266,00:00:08,602.0,89.5,16.0,17.0,366.8,no-interaction,371.1,no-interaction,340.5,no-interaction
t4,267,00:00:08,598.0,90.5,16.0,17.0,368.2,no-interaction,370.8,no-interaction,340.9,no-interaction
t4,268,00:00:08,596.0,93.5,16.0,17.0,366.4,no-interaction,368.5,no-interaction,338.8,no-interaction
t4,269,00:00:08,593.0,95.5,16.0,17.0,363.8,no-interaction,366.9,no-interaction,338.1,no-interaction
t4,270,00:00:09,590.0,97.5,16.0,17.0,364.3,no-interaction,365.9,no-interaction,337.3,no-interaction
t4,271,00:00:09,585.0,100.5,16.0,17.0,361.9,no-interaction,364.2,no-interaction,336.5,no-interaction
t4,272,00:00:09,581.0,103.5,16.0,17.0,360.5,no-interaction,362.0,no-interaction,335.3,no-interaction
t4,273,00:00:09,578.0,107.5,16.0,17.0,356.3,no-interaction,359.2,no-interaction,332.9,no-interaction
t4,274,00:00:09,574.0,110.5,16.0,17.0,354.9,no-interaction,356.5,no-interaction,331.9,no-interaction
t4,275,00:00:09,569.0,111.5,16.0,17.0,354.9,no-interaction,354.1,no-interaction,332.7,no-interaction
t4,276,00:00:09,566.0,115.5,16.0,17.0,351.6,no-interaction,350.5,no-interaction,330.5,no-interaction
t4,277,00:00:09,566.0,115.5,16.0,17.0,352.4,no-interaction,349.3,no-interaction,331.4,no-interaction
t4,278,00:00:09,562.0,118.5,16.0,17.0,351.9,no-interaction,344.9,no-interaction,331.5,no-interaction
t4,279,00:00:09,558.0,117.5,16.0,17.0,354.7,no-interaction,346.3,no-interaction,336.0,no-interaction
t4,280,00:00:09,554.0,118.5,16.0,17.0,354.2,no-interaction,343.9,no-interaction,338.0,no-interaction
t4,281,00:00:09,549.0,118.5,16.0,17.0,355.7,no-interaction,344.8,no-interaction,341.3,no-interaction
t4,282,00:00:09,547.0,118.5,16.0,17.0,356.6,no-interaction,343.2,no-interaction,343.1,no-interaction
t4,283,00:00:09,543.0,120.5,16.0,17.0,355.5,no-interaction,342.4,no-interaction,343.4,no-interaction
t4,284,00:00:09,538.0,121.5,16.0,17.0,354.6,no-interaction,341.6,no-interaction,346.0,no-interaction
t4,285,00:00:09,534.0,121.5,16.0,17.0,356.3,no-interaction,342.8,no-interaction,348.4,no-interaction
t4,286,00:00:09,528.0,121.5,16.0,17.0,357.4,no-interaction,341.9,no-interaction,352.5,no-interaction
t4,287,00:00:09,526.0,121.5,16.0,17.0,357.1,no-interaction,341.5,no-interaction,354.4,no-interaction
t4,288,00:00:09,520.0,122.5,16.0,17.0,357.3,no-interaction,342.6,no-interaction,356.8,no-interaction
t4,289,00:00:09,516.0,121.5,16.0,17.0,356.7,no-interaction,344.7,no-interaction,359.9,no-interaction
t4,290,00:00:09,513.0,121.5,16.0,17.0,355.4,no-interaction,347.2,no-interaction,361.5,no-interaction
t4,291,00:00:09,513.0,121.5,16.0,17.0,354.5,no-interaction,348.4,no-interaction,361.5,no-interaction
t4,292,00:00:09,509.0,121.5,16.0,17.0,355.4,no-interaction,352.5,no-interaction,364.1,no-interaction
t4,293,00:00:09,506.0,123.5,16.0,17.0,354.4,no-interaction,349.4,no-interaction,364.2,no-interaction
t4,294,00:00:09,505.0,124.5,16.0,17.0,352.2,no-interaction,348.7,no-interaction,363.9,no-interaction
t4,295,00:00:09,503.0,125.5,16.0,17.0,352.0,no-interaction,348.9,no-interaction,364.9,no-interaction
t4,296,00:00:09,502.0,126.5,16.0,17.0,349.8,no-interaction,348.8,no-interaction,364.6,no-interaction
t4,297,00:00:09,502.0,124.5,16.0,17.0,351.5,no-interaction,350.2,no-interaction,366.2,no-interaction
t4,298,00:00:09,502.0,124.5,16.0,17.0,351.0,no-interaction,352.6,no-interaction,366.2,no-interaction
t4,299,00:00:09,502.0,124.5,16.0,17.0,351.1,no-interaction,351.2,no-interaction,366.5,no-interaction
t4,300,00:00:10,501.0,124.5,16.0,17.0,354.0,no-interaction,351.5,no-interaction,367.5,no-interaction
t4,301,00:00:10,500.0,123.5,16.0,17.0,354.5,no-interaction,350.9,no-interaction,370.5,no-interaction
t4,302,00:00:10,500.0,123.5,16.0,17.0,355.0,no-interaction,350.9,no-interaction,369.9,no-interaction
t4,303,00:00:10,499.0,123.5,16.0,17.0,356.6,no-interaction,352.8,no-interaction,370.2,no-interaction
t4,304,00:00:10,499.0,123.5,16.0,17.0,356.7,no-interaction,353.1,no-interaction,369.9,no-interaction
t4,305,00:00:10,498.0,122.5,16.0,17.0,358.4,no-interaction,354.5,no-interaction,371.0,no-interaction
t4,306,00:00:10,497.0,121.5,16.0,17.0,361.8,no-interaction,356.2,no-interaction,370.7,no-interaction
t4,307,00:00:10,497.0,121.5,16.0,17.0,362.2,no-interaction,354.5,no-interaction,370.2,no-interaction
t4,308,00:00:10,497.0,120.5,16.0,17.0,365.9,no-interaction,355.9,no-interaction,370.3,no-interaction
t4,309,00:00:10,497.0,119.5,16.0,17.0,367.0,no-interaction,356.4,no-interaction,371.0,no-interaction
t4,310,00:00:10,497.0,120.5,16.0,17.0,368.4,no-interaction,357.0,no-interaction,369.2,no-interaction
t4,311,00:00:10,497.0,119.5,16.0,17.0,368.1,no-interaction,357.0,no-interaction,369.7,no-interaction
t4,312,00:00:10,496.0,120.5,16.0,17.0,368.9,no-interaction,357.5,no-interaction,368.6,no-interaction
t4,313,00:00:10,495.0,120.5,16.0,17.0,368.5,no-interaction,357.8,no-interaction,368.9,no-interaction
t4,314,00:00:10,494.0,121.5,16.0,17.0,367.0,no-interaction,358.9,no-interaction,369.7,no-interaction
t4,315,00:00:10,495.0,122.5,16.0,17.0,366.4,no-interaction,356.7,no-interaction,369.1,no-interaction
t4,316,00:00:10,494.0,122.5,16.0,17.0,365.2,no-interaction,356.4,no-interaction,369.0,no-interaction
t4,317,00:00:10,494.0,123.5,16.0,17.0,364.4,no-interaction,355.9,no-interaction,365.8,no-interaction
t4,318,00:00:10,494.0,125.5,16.0,17.0,360.1,no-interaction,351.2,no-interaction,363.6,no-interaction
t4,319,00:00:10,495.0,127.5,16.0,17.0,355.7,no-interaction,348.6,no-interaction,361.4,no-interaction
t4,320,00:00:10,496.0,128.5,16.0,17.0,354.1,no-interaction,348.1,no-interaction,359.3,no-interaction
t4,321,00:00:10,496.0,129.5,16.0,17.0,352.8,no-interaction,347.3,no-interaction,354.6,no-interaction
t4,322,00:00:10,497.0,131.5,16.0,17.0,351.5,no-interaction,345.3,no-interaction,352.6,no-interaction
t4,323,00:00:10,497.0,131.5,16.0,17.0,352.2,no-interaction,346.7,no-interaction,351.5,no-interaction
t4,324,00:00:10,498.0,132.5,16.0,17.0,348.9,no-interaction,343.9,no-interaction,349.8,no-interaction
t4,325,00:00:10,498.0,132.5,16.0,17.0,348.7,no-interaction,345.3,no-interaction,347.7,no-interaction
t4,326,00:00:10,499.0,132.5,16.0,17.0,347.4,no-interaction,342.8,no-interaction,343.8,no-interaction
t4,327,00:00:10,499.0,132.5,16.0,17.0,348.3,no-interaction,344.5,no-interaction,342.7,no-interaction
t4,328,00:00:10,499.0,133.5,16.0,17.0,345.2,no-interaction,344.2,no-interaction,341.4,no-interaction
t4,329,00:00:10,499.0,133.5,16.0,17.0,344.2,no-interaction,344.2,no-interaction,339.8,no-interaction
t4,330,00:00:11,499.0,133.5,16.0,17.0,344.1,no-interaction,344.2,no-interaction,339.2,no-interaction
t4,331,00:00:11,499.0,133.5,16.0,17.0,344.1,no-interaction,344.7,no-interaction,337.4,no-interaction
t4,332,00:00:11,499.0,133.5,16.0,17.0,343.0,no-interaction,344.7,no-interaction,337.6,no-interaction
t4,333,00:00:11,499.0,132.5,16.0,17.0,342.0,no-interaction,345.0,no-interaction,339.6,no-interaction
t4,334,00:00:11,499.0,131.5,16.0,17.0,341.0,no-interaction,344.8,no-interaction,342.5,no-interaction
t4,335,00:00:11,499.0,131.5,16.0,17.0,338.0,no-interaction,345.6,no-interaction,342.9,no-interaction
t4,336,00:00:11,499.0,130.5,16.0,17.0,339.0,no-interaction,346.7,no-interaction,344.9,no-interaction
t4,337,00:00:11,499.0,128.5,16.0,17.0,340.1,no-interaction,348.9,no-interaction,348.6,no-interaction
t4,338,00:00:11,498.0,127.5,16.0,17.0,339.2,no-interaction,350.8,no-interaction,350.1,no-interaction
t4,339,00:00:11,498.0,127.5,16.0,17.0,338.2,no-interaction,350.8,no-interaction,354.5,no-interaction
t4,340,00:00:11,498.0,126.5,16.0,17.0,339.4,no-interaction,351.7,no-interaction,355.1,no-interaction
t4,341,00:00:11,498.0,124.5,16.0,17.0,340.6,no-interaction,353.3,no-interaction,358.4,no-interaction
t4,342,00:00:11,498.0,122.5,16.0,17.0,340.9,no-interaction,355.0,no-interaction,360.2,no-interaction
t4,343,00:00:11,498.0,120.5,16.0,17.0,342.9,no-interaction,356.7,no-interaction,363.7,no-interaction
t4,344,00:00:11,499.0,118.5,16.0,17.0,344.3,no-interaction,358.4,no-interaction,366.0,no-interaction
t4,345,00:00:11,498.0,117.5,16.0,17.0,346.5,no-interaction,359.5,no-interaction,370.3,no-interaction
t4,346,00:00:11,498.0,116.5,16.0,17.0,345.8,no-interaction,359.5,no-interaction,370.9,no-interaction
t4,347,00:00:11,498.0,113.5,16.0,17.0,346.1,no-interaction,362.8,no-interaction,372.2,no-interaction
t4,348,00:00:11,498.0,112.5,16.0,17.0,345.4,no-interaction,362.8,no-interaction,373.8,no-interaction
t4,349,00:00:11,497.0,109.5,16.0,17.0,347.4,no-interaction,366.4,no-interaction,376.5,no-interaction
t4,350,00:00:11,497.0,107.5,16.0,17.0,346.7,no-interaction,368.6,no-interaction,380.8,no-interaction
t4,351,00:00:11,498.0,107.5,16.0,17.0,345.9,no-interaction,368.3,no-interaction,379.5,no-interaction
t4,352,00:00:11,497.0,106.5,16.0,17.0,344.0,no-interaction,368.6,no-interaction,378.2,no-interaction
t4,353,00:00:11,497.0,104.5,16.0,17.0,344.3,no-interaction,370.5,no-interaction,378.9,no-interaction
t4,354,00:00:11,497.0,102.5,16.0,17.0,342.5,no-interaction,372.8,no-interaction,380.8,no-interaction
t4,355,00:00:11,497.0,101.5,16.0,17.0,340.8,no-interaction,373.3,no-interaction,381.6,no-interaction
t4,356,00:00:11,496.0,101.5,16.0,17.0,337.8,no-interaction,373.6,no-interaction,378.5,no-interaction
t4,357,00:00:11,496.0,101.5,16.0,17.0,337.1,no-interaction,373.9,no-interaction,375.5,no-interaction
t4,358,00:00:11,496.0,101.5,16.0,17.0,335.5,no-interaction,373.5,no-interaction,374.5,no-interaction
t4,359,00:00:11,496.0,101.5,16.0,17.0,333.0,no-interaction,374.4,no-interaction,373.5,no-interaction
t4,360,00:00:12,495.0,101.5,16.0,17.0,332.4,no-interaction,375.3,no-interaction,373.6,no-interaction
t4,361,00:00:12,494.0,102.5,16.0,17.0,327.8,no-interaction,375.3,no-interaction,370.8,no-interaction
t4,362,00:00:12,493.0,101.5,16.0,17.0,327.4,no-interaction,376.1,no-interaction,369.8,no-interaction
t4,363,00:00:12,491.0,102.5,16.0,17.0,325.5,no-interaction,375.6,no-interaction,364.9,no-interaction
t4,364,00:00:12,491.0,101.5,16.0,17.0,327.2,no-interaction,376.7,no-interaction,364.0,no-interaction
t4,365,00:00:12,490.0,102.5,16.0,17.0,325.7,no-interaction,377.5,no-interaction,362.1,no-interaction
t4,366,00:00:12,490.0,101.5,16.0,17.0,325.2,no-interaction,377.3,no-interaction,360.5,no-interaction
t4,367,00:00:12,489.0,102.5,16.0,17.0,322.7,no-interaction,374.6,no-interaction,357.6,no-interaction
t4,368,00:00:12,489.0,101.5,16.0,17.0,324.2,no-interaction,375.2,no-interaction,354.8,no-interaction
t4,369,00:00:12,488.0,102.5,16.0,17.0,321.5,no-interaction,374.3,no-interaction,350.0,no-interaction
t4,370,00:00:12,487.0,101.5,16.0,17.0,321.7,no-interaction,375.5,no-interaction,350.1,no-interaction
t4,371,00:00:12,487.0,101.5,16.0,17.0,322.9,no-interaction,374.6,no-interaction,347.6,no-interaction
t4,372,00:00:12,487.0,101.5,16.0,17.0,321.7,no-interaction,373.1,no-interaction,344.0,no-interaction
t4,373,00:00:12,486.0,100.5,16.0,17.0,323.7,no-interaction,373.0,no-interaction,344.0,no-interaction
t4,374,00:00:12,486.0,99.5,16.0,17.0,323.4,no-interaction,371.6,no-interaction,341.2,no-interaction
t4,375,00:00:12,486.0,99.5,16.0,17.0,324.4,no-interaction,369.5,no-interaction,339.6,no-interaction
t4,376,00:00:12,486.0,98.5,16.0,17.0,324.4,no-interaction,369.5,no-interaction,338.1,no-interaction
t4,377,00:00:12,485.0,96.5,16.0,17.0,327.3,no-interaction,371.6,no-interaction,337.5,no-interaction
t4,378,00:00:12,485.0,95.5,16.0,17.0,327.5,no-interaction,370.9,no-interaction,337.7,no-interaction
t4,379,00:00:12,485.0,96.5,16.0,17.0,324.4,no-interaction,368.8,no-interaction,333.9,no-interaction
t4,380,00:00:12,484.0,95.5,16.0,17.0,322.0,no-interaction,368.1,no-interaction,333.9,no-interaction
t4,381,00:00:12,484.0,95.5,16.0,17.0,320.1,no-interaction,368.2,no-interaction,333.1,no-interaction
t4,382,00:00:12,484.0,95.5,16.0,17.0,313.9,no-interaction,367.5,no-interaction,331.3,no-interaction
t4,383,00:00:12,484.0,95.5,16.0,17.0,312.3,no-interaction,365.4,no-interaction,330.5,no-interaction
t4,384,00:00:12,485.0,96.5,16.0,17.0,307.2,no-interaction,363.3,no-interaction,328.8,no-interaction
t4,385,00:00:12,485.0,95.5,16.0,17.0,305.1,no-interaction,362.1,no-interaction,330.0,no-interaction
t4,386,00:00:12,485.0,96.5,16.0,17.0,298.5,no-interaction,360.8,no-interaction,328.0,no-interaction
t4,387,00:00:12,485.0,95.5,16.0,17.0,293.3,no-interaction,361.6,no-interaction,329.0,no-interaction
t4,388,00:00:12,485.0,96.5,16.0,17.0,289.7,no-interaction,359.6,no-interaction,328.0,no-interaction
t4,389,00:00:12,485.0,96.5,16.0,17.0,280.8,no-interaction,359.0,no-interaction,328.0,no-interaction
t4,390,00:00:13,485.0,96.5,16.0,17.0,277.7,no-interaction,357.7,no-interaction,328.0,no-interaction
t4,391,00:00:13,485.0,96.5,16.0,17.0,271.0,no-interaction,357.0,no-interaction,328.0,no-interaction
t4,392,00:00:13,485.0,96.5,16.0,17.0,266.4,no-interaction,357.0,no-interaction,328.0,no-interaction
t4,393,00:00:13,485.0,96.5,16.0,17.0,260.1,no-interaction,356.5,no-interaction,327.2,no-interaction
t4,394,00:00:13,485.0,97.5,16.0,17.0,253.4,no-interaction,354.5,no-interaction,326.3,no-interaction
t4,395,00:00:13,485.0,98.5,16.0,17.0,247.6,no-interaction,353.4,no-interaction,323.7,no-interaction
t4,396,00:00:13,485.0,98.5,16.0,17.0,243.7,no-interaction,352.3,no-interaction,322.9,no-interaction
t4,397,00:00:13,485.0,99.5,16.0,17.0,239.7,no-interaction,348.3,no-interaction,321.4,no-interaction
t4,398,00:00:13,485.0,101.5,16.0,17.0,234.2,no-interaction,346.7,no-interaction,319.6,no-interaction
t4,399,00:00:13,484.0,102.5,16.0,17.0,230.7,no-interaction,345.6,no-interaction,318.8,no-interaction
t4,400,00:00:13,484.0,104.5,16.0,17.0,228.4,no-interaction,343.4,no-interaction,317.1,no-interaction
t4,401,00:00:13,484.0,105.5,16.0,17.0,227.9,no-interaction,342.4,no-interaction,316.1,no-interaction
t4,402,00:00:13,484.0,107.5,16.0,17.0,226.0,no-interaction,338.7,no-interaction,315.1,no-interaction
t4,403,00:00:13,484.0,109.5,16.0,17.0,224.2,no-interaction,334.4,no-interaction,313.2,no-interaction
t4,404,00:00:13,484.0,110.5,16.0,17.0,223.3,no-interaction,331.9,no-interaction,312.4,no-interaction
t4,405,00:00:13,483.0,111.5,16.0,17.0,221.6,no-interaction,330.5,no-interaction,311.2,no-interaction
t4,406,00:00:13,484.0,112.5,16.0,17.0,221.5,no-interaction,327.4,no-interaction,310.7,no-interaction
t4,407,00:00:13,484.0,114.5,16.0,17.0,219.2,no-interaction,322.5,no-interaction,308.8,no-interaction
t4,408,00:00:13,484.0,116.5,16.0,17.0,215.6,no-interaction,319.5,no-interaction,306.8,no-interaction
t4,409,00:00:13,485.0,117.5,16.0,17.0,214.6,no-interaction,314.5,no-interaction,306.1,no-interaction
t4,410,00:00:13,486.0,119.5,16.0,17.0,211.4,no-interaction,311.5,no-interaction,304.4,no-interaction
t4,411,00:00:13,486.0,122.5,16.0,17.0,206.8,no-interaction,307.6,no-interaction,301.5,no-interaction
t4,412,00:00:13,486.0,123.5,16.0,17.0,205.1,no-interaction,305.2,no-interaction,300.5,no-interaction
t4,413,00:00:13,487.0,125.5,16.0,17.0,203.3,no-interaction,301.8,no-interaction,298.8,no-interaction
t4,414,00:00:13,488.0,128.5,16.0,17.0,200.2,no-interaction,297.6,no-interaction,296.2,no-interaction
t4,415,00:00:13,490.0,130.5,16.0,17.0,198.7,no-interaction,292.1,no-interaction,294.0,no-interaction
t4,416,00:00:13,491.0,132.5,16.0,17.0,196.3,no-interaction,288.5,no-interaction,291.7,no-interaction
t4,417,00:00:13,492.0,133.5,16.0,17.0,195.3,no-interaction,285.3,no-interaction,290.3,no-interaction
t4,418,00:00:13,493.0,135.5,16.0,17.0,194.1,no-interaction,283.1,no-interaction,287.7,no-interaction
t4,419,00:00:13,494.0,135.5,16.0,17.0,195.6,no-interaction,282.3,no-interaction,286.1,no-interaction
t4,420,00:00:14,497.0,137.5,16.0,17.0,196.9,no-interaction,278.9,no-interaction,283.2,no-interaction
t4,421,00:00:14,499.0,137.5,16.0,17.0,199.1,no-interaction,275.8,no-interaction,281.3,no-interaction
t4,422,00:00:14,500.0,137.5,16.0,17.0,199.3,no-interaction,274.2,no-interaction,280.1,no-interaction
t4,423,00:00:14,502.0,138.5,16.0,17.0,200.3,no-interaction,270.8,no-interaction,278.0,no-interaction
t4,424,00:00:14,505.0,138.5,16.0,17.0,202.1,no-interaction,268.2,no-interaction,275.7,no-interaction
t4,425,00:00:14,507.0,139.5,16.0,17.0,203.3,no-interaction,266.0,no-interaction,273.1,no-interaction
t4,426,00:00:14,508.0,140.5,16.0,17.0,205.4,no-interaction,264.6,no-interaction,271.6,no-interaction
t4,427,00:00:14,510.0,139.5,16.0,17.0,208.3,no-interaction,260.5,no-interaction,271.9,no-interaction
t4,428,00:00:14,512.0,139.5,16.0,17.0,209.1,no-interaction,257.3,no-interaction,269.9,no-interaction
t4,429,00:00:14,514.0,139.5,16.0,17.0,210.6,no-interaction,254.7,no-interaction,268.9,no-interaction
t4,430,00:00:14,516.0,138.5,16.0,17.0,210.2,no-interaction,253.5,no-interaction,269.8,no-interaction
t4,431,00:00:14,518.0,137.5,16.0,17.0,210.5,no-interaction,251.9,no-interaction,269.2,no-interaction
t4,432,00:00:14,519.0,138.5,16.0,17.0,210.9,no-interaction,249.4,no-interaction,266.1,no-interaction
t4,433,00:00:14,522.0,136.5,16.0,17.0,213.4,no-interaction,245.2,no-interaction,267.4,no-interaction
t4,434,00:00:14,524.0,135.5,16.0,17.0,214.6,no-interaction,242.1,no-interaction,267.9,no-interaction
t4,435,00:00:14,525.0,135.5,16.0,17.0,213.8,no-interaction,238.6,no-interaction,266.6,no-interaction
t4,436,00:00:14,527.0,135.5,16.0,17.0,212.3,no-interaction,235.8,no-interaction,265.8,no-interaction
t4,437,00:00:14,529.0,133.5,16.0,17.0,213.4,no-interaction,233.0,no-interaction,267.6,no-interaction
t4,438,00:00:14,532.0,134.5,16.0,17.0,214.3,no-interaction,229.6,no-interaction,266.5,no-interaction
t4,439,00:00:14,535.0,132.5,16.0,17.0,216.8,no-interaction,225.8,no-interaction,268.0,no-interaction
t4,440,00:00:14,539.0,131.5,16.0,17.0,218.6,no-interaction,221.4,no-interaction,269.2,no-interaction
t4,441,00:00:14,542.0,131.5,16.0,17.0,218.2,no-interaction,217.2,no-interaction,269.6,no-interaction
t4,442,00:00:14,545.0,131.5,16.0,17.0,217.6,no-interaction,210.6,no-interaction,270.3,no-interaction
t4,443,00:00:14,548.0,130.5,16.0,17.0,217.0,no-interaction,206.8,no-interaction,271.1,no-interaction
